Date,AFK,BWX,CANE,COFF.MI,CORN,COTN.MI,COW.TO,CPER,EMB,EMLC,EPHE,EPOL,EWC,EWJ,EWS,EWT,EWU,EWZ,FXA,FXB,FXC,FXE,FXF,FXY,GLD,HYG,IEF,IEV,IGOV,IJH,ILF,IWM,LQD,MCHI,MUB,NICK.MI,PALL,PPLT,REM,REZ,SCHH,SHY,SLV,SOYB,SPY,THD,TINM.MI,TIP,TLT,TUR,UNG,URA,USO,UUP,VNM,VNQ,WEAT,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2020-09-21,14.9985,27.5599,6.01,14.5245,12.95,1.696,41.417,18.72,85.7844,22.8603,24.2066,13.8544,24.2658,51.5357,14.5333,30.0902,20.4569,19.6148,69.1797,113.4828,70.3028,105.5355,99.8778,90.29,179.52,62.571,106.5225,36.089,52.0192,33.6468,15.0437,138.1427,111.4537,65.6047,101.0648,11.75,213.18,83.39,16.289,51.8308,14.8865,76.1518,23.03,15.83,303.9232,55.9611,27.44,103.3262,139.5307,16.6333,48.72,9.3332,28.29,21.8025,13.6655,63.0635,27.75,28.4713,13.0579,21.8315,69.9935,53.9417,54.637,24.5496,94.8673,67.838
2020-09-22,15.1365,27.4588,6.11,14.5452,12.89,1.7052,41.7404,18.97,85.607,22.7649,24.1702,13.8126,24.5423,51.6946,14.3389,29.8169,20.5218,19.421,68.7281,112.8053,70.3599,105.0401,99.438,90.13,178.65,62.788,106.5225,35.9944,51.6679,33.8591,14.9744,139.2073,111.5194,65.1864,101.1258,11.818,209.02,81.83,16.3449,52.5536,15.0489,76.1694,22.79,15.8,307.0185,54.9708,27.44,103.359,139.4204,16.5735,46.68,9.3658,28.17,21.8801,13.6841,63.8178,27.85,28.5254,12.9231,21.6491,70.6854,54.7957,54.9587,24.7028,94.665,69.2713
2020-09-23,14.7484,27.2658,6.04,14.5889,12.87,1.7074,40.8015,18.21,84.5037,22.4125,23.9422,13.4698,23.9804,51.9947,14.2689,29.257,20.3676,18.7527,67.7673,112.6314,69.9511,104.621,98.9083,89.74,174.79,62.1519,106.5225,35.5389,51.2972,33.0863,14.427,135.06,110.7139,64.501,100.8643,11.662,206.68,78.73,15.7543,50.8983,14.617,76.1694,21.17,15.7,299.8984,54.0915,27.44,103.2526,139.6071,16.4537,50.36,9.0153,28.03,22.0008,13.4796,61.8955,27.35,27.6876,12.339,21.1655,69.4215,53.0878,54.1326,24.3239,93.6904,68.1352
2020-09-24,14.9037,27.229,6.09,14.5728,12.72,1.7024,40.8745,18.34,84.7275,22.5593,24.0516,13.2858,24.141,51.7917,14.2378,28.797,20.3432,19.2539,67.5848,112.8511,70.0557,104.6686,98.5785,89.7,175.44,62.1893,106.5749,35.4787,51.2094,33.1085,14.8081,135.06,110.4345,63.9848,100.9253,11.584,208.86,79.97,15.7352,51.1324,14.6686,76.1606,21.56,15.49,300.6979,53.7073,27.44,103.3262,140.1418,17.1037,51.52,9.056,28.5,21.9663,13.4331,62.228,27.45,27.8858,12.335,21.2111,69.523,53.3852,54.5326,24.5964,93.2215,68.1065
2020-09-25,14.9123,27.2198,6.09,15.0811,12.75,1.7276,41.49,18.42,85.1364,22.4419,24.0061,13.3695,24.2658,51.8711,14.3389,28.877,20.465,19.1269,67.3926,112.8786,69.9036,104.2589,98.3286,89.53,174.94,62.0771,106.6623,35.5303,51.1704,33.5592,14.725,137.2537,110.3194,63.7267,101.0997,11.628,208.34,80.07,16.1345,52.2076,14.9783,76.1694,21.3,15.53,305.5591,53.528,26.47,103.4653,140.1418,17.0353,50.56,9.0316,28.35,22.0267,13.5167,63.5113,27.2,28.1335,12.3268,21.4301,70.5655,54.6613,54.8196,25.0009,94.7201,68.9933
2020-09-28,14.9123,27.3485,5.91,14.5176,12.77,1.736,41.9699,18.51,85.3292,22.4272,24.1611,13.7624,24.5869,52.595,14.5177,29.537,20.8545,18.3517,67.7577,113.6384,69.9416,104.6495,98.8583,89.67,176.7,62.4812,106.6448,36.1835,51.3265,34.3623,14.4824,140.6379,110.8783,64.5188,101.213,11.704,213.81,83.02,16.6288,53.3262,15.288,76.1783,22.02,15.45,310.6344,54.45,26.765,103.6782,139.7429,16.5564,49.92,9.0805,28.69,21.9577,13.7585,64.811,27.45,28.5884,12.6168,21.941,71.8386,55.7072,55.437,25.0647,95.5752,70.4363
2020-09-29,14.964,27.3944,6.06,14.2968,12.72,1.6896,41.6256,18.5,85.1364,22.4859,24.0699,13.9464,24.462,52.5508,14.4555,29.6103,20.7246,18.1579,68.2766,113.8123,69.8751,105.2783,99.2781,89.5,178.19,62.5336,106.7234,36.1749,51.6094,34.1527,14.2953,140.0004,110.7385,64.4387,101.2392,11.748,217.24,83.25,16.3436,52.6672,15.1762,76.1694,22.5,15.42,308.9426,54.4073,26.765,103.8501,139.9041,16.5478,45.16,9.1213,27.7,21.8543,13.6283,64.3451,27.45,28.3767,12.2696,21.6673,71.202,55.5201,55.0718,25.0562,95.4557,69.8898
2020-09-30,15.0503,27.2749,6.09,14.697,13.11,1.7136,42.116,18.7,85.553,22.6401,24.234,13.7624,24.4442,52.1448,14.5566,29.9303,20.6841,18.4853,68.584,114.2792,70.2838,105.1449,99.1282,89.62,177.12,62.788,106.4351,35.9772,51.5801,34.3697,14.5933,140.4223,110.7222,66.0141,101.0822,11.734,216.51,83.99,16.3246,52.8666,15.2149,76.1783,21.64,15.84,311.285,53.5622,26.765,103.539,138.5632,16.8984,45.64,9.0723,28.29,21.8543,13.8049,64.5412,28.55,28.665,12.2328,21.9592,71.0176,55.9854,55.7414,25.2819,96.982,70.4602
2020-10-01,15.0675,27.3504,6.12,13.9311,13.24,1.7136,41.4483,17.86,85.7124,22.7285,24.4893,13.9631,24.5869,52.1536,14.7277,30.3769,20.7246,18.492,68.9107,114.1053,70.4834,105.3545,99.468,89.59,178.7,63.0037,106.4954,36.2351,51.7362,34.826,14.5171,142.6628,111.0302,66.6193,101.0717,11.494,218.65,84.74,16.502,54.5488,15.5246,76.1606,22.09,15.9,313.2834,53.9463,26.765,103.5201,138.7917,17.0182,44.92,8.7952,27.51,21.8198,13.8979,65.8327,28.3,28.2596,11.8571,21.9957,70.8054,56.5755,56.0544,25.5373,96.651,71.3807
2020-10-02,14.9123,27.3964,6.11,14.3014,13.13,1.704,41.9178,18.3,85.4105,22.6401,24.5987,13.6872,24.5601,51.8976,14.7199,29.9769,20.8869,18.1512,68.584,114.5081,70.3123,105.002,99.1982,89.7,178.54,63.0037,106.3905,36.2437,51.6484,35.158,14.4201,143.2909,111.0467,65.8539,101.0543,11.63,217.0,82.6,16.7492,55.806,15.787,76.1694,22.13,15.83,310.3091,53.3146,26.765,103.5366,138.2734,16.8899,44.28,8.8523,26.35,21.8715,13.8049,66.9689,28.4,28.5118,11.9714,22.1691,71.5987,55.1411,55.7414,25.8396,95.7683,71.0787
2020-10-05,15.1107,27.4148,6.16,14.0185,13.19,1.7284,42.5437,18.24,85.7434,22.7432,24.4802,14.2056,25.0328,52.3213,14.8754,30.2902,21.1547,18.9665,68.805,114.9841,70.5595,105.6784,99.7878,89.4,179.41,63.4772,105.7174,36.8797,51.7167,35.9555,14.9121,147.247,110.676,66.2099,100.9232,11.696,221.56,84.36,16.8506,55.9361,15.886,76.143,22.62,15.87,315.8118,54.3561,26.765,103.2245,135.5717,17.1721,47.48,8.9664,27.93,21.7767,13.9258,67.3531,28.85,29.0569,12.3309,22.534,72.7519,56.35,56.1153,26.1632,97.7359,72.0182
2020-10-06,15.1969,27.424,6.24,14.0507,13.29,1.7298,42.5437,18.15,85.8053,22.7137,24.3434,14.1721,24.6493,52.2066,14.8676,30.2902,20.8382,18.6925,68.1805,114.325,70.3789,105.345,99.6279,89.57,177.3,63.3344,105.9622,36.3468,51.6582,35.8071,14.7111,146.8251,110.5854,66.7884,100.8708,11.728,220.0,80.73,16.6922,55.5026,15.7784,76.143,21.73,16.02,311.3221,54.672,27.69,103.2409,136.3024,16.9241,45.36,8.8278,28.39,21.837,13.777,66.9117,29.05,28.692,12.1471,22.3059,71.8663,55.4769,55.7501,26.3846,96.4395,70.6856
2020-10-07,15.3176,27.3136,6.3,14.3428,13.38,1.7566,43.0758,18.68,85.9911,22.7358,24.1611,14.2307,25.0149,52.4802,14.9532,30.7702,20.9762,18.6524,68.3342,114.3342,70.531,105.4402,99.568,89.15,177.22,63.5599,105.6561,36.6648,51.5606,36.4173,14.7873,150.0312,110.6184,67.536,100.7049,11.776,221.49,81.32,16.7809,55.3898,15.7913,76.1342,22.09,16.01,316.7412,55.4318,27.69,103.2327,135.3083,16.7787,46.8,8.9664,28.39,21.8112,14.0373,67.0098,29.7,29.4307,12.3186,22.68,73.453,56.4939,56.3501,26.5464,98.26,72.3011
2020-10-08,15.3435,27.4792,6.3,14.444,13.31,1.7654,43.4931,18.77,86.8271,22.8316,24.3799,14.0802,25.3806,52.4979,14.9921,30.9235,21.2034,19.1938,68.6321,114.4806,70.9017,105.4116,99.5879,89.2,177.85,63.7026,105.8485,37.0172,51.6875,36.8013,15.307,151.7374,110.8902,67.9633,100.6263,11.858,224.51,81.24,17.2372,56.3003,16.0365,76.1342,22.18,15.96,319.5484,56.0465,27.75,103.6433,136.039,16.6761,47.44,8.9419,29.14,21.8025,14.0187,68.1296,29.15,29.728,12.7802,22.9902,74.1819,56.7866,56.724,27.0318,98.7381,72.7757
2020-10-09,15.4556,27.608,6.33,14.4601,13.5,1.7712,43.8478,19.05,87.0361,22.9937,24.389,14.0049,25.5054,52.489,15.0387,31.1768,21.3981,19.3541,69.3527,115.4602,71.2724,106.0118,100.3775,89.56,181.08,63.8454,105.796,37.361,52.0582,36.9107,15.4664,152.5249,111.1456,68.3282,100.6786,12.116,230.46,83.66,16.9647,55.9014,15.9892,76.1342,23.41,16.27,322.4019,55.7903,27.805,103.6762,136.0135,17.0182,49.52,8.9908,28.69,21.6732,14.0838,67.8598,29.15,29.9577,12.5759,23.0175,74.4586,57.6549,57.1675,27.0275,99.6299,73.5331
2020-10-12,15.4988,27.5896,6.19,14.2439,13.3,1.7874,43.8478,18.94,87.2606,22.9642,24.3981,13.8628,25.5768,52.6303,15.1009,31.0968,21.4712,19.5947,69.074,115.6799,71.358,105.888,100.4275,89.76,180.56,64.1686,105.9097,37.6102,52.0972,37.1314,15.5218,153.5467,111.7881,69.6988,100.6786,12.148,225.69,82.4,17.0597,56.0228,16.058,76.1518,23.33,15.92,327.5887,55.7818,27.795,103.7419,136.4468,17.0695,51.04,8.9908,28.07,21.6474,14.1303,68.1786,29.25,29.9082,12.6086,23.273,74.883,59.2284,57.8284,27.1978,100.3103,74.511
2020-10-13,15.4039,27.5436,6.21,14.4164,13.38,1.7902,44.0147,18.83,87.0438,22.8095,24.2066,13.6454,25.3538,52.4626,15.1165,30.9168,21.0898,19.4143,68.5744,114.5905,71.2154,105.3354,99.8678,89.63,177.72,63.883,106.1457,37.0688,51.9704,36.8495,15.3486,152.5249,111.6809,69.7433,100.7223,12.182,215.52,81.54,16.9393,55.2858,15.7784,76.143,22.49,16.06,325.4508,55.244,27.93,103.7419,137.4238,16.83,50.48,8.8604,28.46,21.7767,14.1582,67.0098,29.1,29.6424,12.4126,22.8259,74.0527,58.8494,57.7849,27.0105,99.5472,74.4967
2020-10-14,15.4125,27.6632,6.31,14.3589,13.43,1.7812,44.4737,18.83,87.0128,22.8316,24.1063,13.5701,25.2825,52.542,15.0309,30.7035,20.9924,19.4744,68.6033,115.332,71.1964,105.3545,100.0677,89.98,178.27,63.7252,106.1807,36.9226,52.0679,36.6826,15.3694,151.0156,111.7881,69.0669,100.7398,12.296,220.29,80.76,16.914,54.7135,15.5762,76.143,22.54,16.15,323.4058,54.8,27.965,103.7419,137.7382,17.1122,47.16,8.8197,28.98,21.7249,14.1582,66.1924,29.15,29.728,12.4657,22.607,74.4679,58.5376,57.4893,26.9764,98.9679,73.6721
2020-10-15,15.5505,27.5344,6.28,14.352,13.55,1.7974,44.9536,19.16,86.6645,22.7064,24.1519,13.0099,25.2111,52.1006,14.8832,30.5702,20.6273,19.3274,67.9787,114.2426,70.7876,104.9353,99.8078,89.68,178.92,63.6801,106.0671,36.3726,51.9118,37.0257,15.2516,152.5718,111.6727,68.4795,100.6874,12.512,221.0,81.34,16.9647,54.9216,15.6494,76.1606,22.59,16.17,323.0061,54.2963,28.21,103.709,137.5003,16.9754,49.56,8.7544,28.94,21.8284,14.1675,66.5357,30.0,29.6424,12.6168,22.7803,74.7354,58.2738,57.5241,26.9594,98.2508,73.9454
2020-10-16,15.6281,27.5804,6.31,14.0806,13.57,1.8154,45.0266,18.99,86.7961,22.7358,24.2522,13.1437,25.1487,51.9947,14.961,30.4435,20.8301,19.1537,67.873,114.4715,70.9492,105.0496,99.7778,89.66,178.3,63.605,106.0058,36.6992,51.9509,36.9292,15.1269,152.1968,111.4833,69.2538,100.7223,12.62,219.35,81.11,16.7999,54.1586,15.5375,76.1518,22.42,16.07,322.811,53.75,28.21,103.7501,137.118,17.1806,49.12,8.7218,28.72,21.8025,14.121,66.0616,30.0,29.8496,12.3309,22.7986,75.2797,58.1058,57.5415,27.2489,99.2254,73.2742
2020-10-19,15.5333,27.6172,6.36,13.9058,13.66,1.834,44.6302,19.06,86.293,22.7727,24.544,12.9765,24.9168,52.0565,14.9532,30.5835,20.6273,19.3007,67.6616,114.5814,70.9207,105.4974,100.3076,89.68,178.39,63.3795,105.831,36.5015,52.0777,36.5156,15.217,150.3781,111.2691,68.8355,100.7223,12.57,219.5,80.36,16.5084,53.04,15.2923,76.1518,22.58,16.1,317.9031,52.6657,28.425,103.5037,136.5998,17.4628,49.96,8.8686,28.59,21.7336,13.8607,65.0317,30.15,29.5028,12.0695,22.4519,74.3479,57.0408,56.7936,27.019,97.6531,72.373
2020-10-20,15.6713,27.6908,6.35,13.5562,13.73,1.8178,44.4737,19.48,86.3394,22.8463,25.2187,13.1855,25.006,52.0653,14.9765,30.7235,20.749,19.6348,67.556,114.5539,71.2724,105.9833,100.6374,89.63,179.25,63.605,105.6037,36.8023,52.2045,36.6733,15.5496,150.7062,111.0385,69.6632,100.6962,12.754,226.19,82.05,16.6161,53.5083,15.43,76.143,23.02,16.25,319.1766,52.7938,28.425,103.4134,135.2998,17.5484,49.52,9.0642,29.05,21.6646,14.0745,65.4976,30.6,29.5703,12.2124,22.6343,74.7354,57.2375,56.7327,27.1808,97.7819,72.953
2020-10-21,15.6713,27.838,6.34,13.4458,13.82,1.8332,44.4841,19.76,85.8982,22.979,25.8295,13.0016,24.899,52.4714,14.9687,30.7302,20.6516,19.5947,68.1997,116.3848,71.2059,106.2976,100.8673,90.4,180.6,63.5974,105.4638,36.3898,52.3996,36.434,15.6466,149.4125,110.8573,69.8323,100.5913,12.6,226.64,83.5,16.4577,53.5516,15.387,76.143,23.29,16.32,318.5724,53.6219,28.425,103.3806,134.8325,17.7793,50.56,9.1294,28.1,21.5525,14.0002,65.3014,30.6,29.4577,11.9796,22.5158,73.9789,57.1512,56.7849,27.1084,97.2946,72.5552
2020-10-22,15.6368,27.7,6.45,13.869,13.8,1.8534,44.3903,19.53,85.4957,22.9274,25.9663,12.9848,24.9882,52.3213,14.9299,30.8702,20.7003,19.9423,68.1805,115.7715,71.2249,105.9547,100.6274,90.12,178.83,63.7101,105.0966,36.3984,52.1655,37.0479,15.9099,151.9905,110.6101,69.6187,100.6786,12.614,224.49,82.87,16.6605,54.254,15.3999,76.1166,22.96,16.3,320.3199,53.0328,28.425,103.2245,133.4307,17.3175,49.56,9.1294,28.51,21.6387,14.0931,65.2933,30.15,29.6199,12.4738,22.9628,74.5878,56.8825,56.7588,27.4916,98.7657,72.7038
2020-10-23,15.8696,27.792,6.38,13.6482,13.82,1.8438,44.4737,19.45,85.8982,22.9937,26.7413,13.0601,25.0684,52.3478,14.9921,30.9835,20.9113,19.7084,68.4207,115.4602,71.2249,106.3072,100.9372,90.3,178.64,63.7853,105.2452,36.7679,52.3216,37.2835,15.8475,152.8718,110.8902,69.8946,100.67,12.534,225.14,84.98,16.933,54.462,15.4988,76.1254,22.94,16.44,321.4073,53.4512,28.425,103.3477,134.2463,17.0866,48.4,9.0887,27.88,21.587,14.3534,65.6856,30.7,29.728,12.4126,23.0358,74.883,56.8201,56.8632,27.5682,99.1334,73.3413
2020-10-26,15.6885,27.7184,6.38,13.8161,13.73,1.8612,43.5765,19.12,85.5885,22.9127,26.6957,12.7591,24.6047,51.8446,14.7277,30.8635,20.5948,19.7551,68.2958,115.2771,70.9017,105.8308,100.5474,90.13,178.55,63.2217,105.525,35.9343,52.185,36.4878,15.7159,149.5719,111.1208,69.2805,100.6786,12.484,221.79,82.3,16.5084,53.8984,15.2708,76.1342,22.61,16.47,315.4679,52.8365,28.425,103.4298,135.4952,16.2314,49.2,8.9664,27.11,21.6646,14.0466,64.7456,30.0,28.9848,11.9674,22.5158,73.0102,55.5872,56.1327,27.5597,98.0301,71.9319
2020-10-27,15.6281,27.8196,6.32,13.8345,13.68,1.8584,43.1905,19.16,86.0995,22.9053,26.4313,12.6671,24.5334,52.03,14.7666,30.9635,20.3919,19.1938,68.3342,115.5792,71.0253,105.8499,100.5374,90.45,179.02,63.2517,105.7611,35.4358,52.4387,35.9926,15.3902,148.2875,111.5739,70.4109,100.8184,12.678,218.99,82.75,16.4767,52.91,15.0127,76.1342,22.73,16.34,314.3803,52.9219,28.425,103.6351,136.4043,16.1288,50.12,8.836,27.69,21.6215,13.9816,63.7075,29.8,28.71,11.8122,22.1052,71.4142,55.8655,55.9849,27.5384,97.3589,71.8984
2020-10-28,15.102,27.6908,6.27,13.8207,13.31,1.8372,42.9401,18.97,85.3641,22.5959,25.7384,11.8394,23.6326,51.3238,14.3467,30.3435,19.6048,18.1579,67.4887,114.9018,70.2458,105.2688,100.2676,90.57,176.13,62.7256,105.7523,34.0778,52.0777,35.0393,14.6695,143.7221,111.022,69.0224,100.6874,12.678,210.69,81.49,16.0458,51.2538,14.6557,76.1342,21.78,16.07,303.6351,51.9913,27.46,103.5037,136.5318,15.5558,49.84,8.6077,26.31,21.7594,13.5539,62.1872,29.4,27.8993,11.3179,21.5396,69.071,53.4956,54.35,26.738,94.2696,69.6261
2020-10-29,15.2055,27.5436,6.15,13.6965,13.24,1.829,43.4096,19.02,85.395,22.6253,25.5104,11.8645,23.7397,51.7122,14.1678,30.3102,19.7996,18.3918,67.383,114.4806,70.2553,104.6495,99.6979,90.37,175.4,62.906,105.3064,34.1724,51.7948,35.388,14.7665,145.4377,110.7337,70.3931,100.6001,12.652,206.99,80.03,16.4197,52.2163,14.8149,76.1518,21.71,16.02,306.7211,52.1279,27.46,103.1506,135.2063,15.5643,50.2,8.7137,25.6,21.8456,13.777,63.0209,29.1,28.4758,11.6651,21.7038,70.0765,54.3879,54.3326,26.8104,93.4973,70.0672
2020-10-30,15.24,27.5528,6.11,13.8092,13.33,1.8168,42.7941,18.92,85.1628,22.6474,25.6016,11.6387,23.6059,51.4121,14.0201,30.1036,19.7509,17.9507,67.3061,114.6546,70.2173,104.3542,99.518,90.29,176.2,63.0413,104.9655,34.0434,51.6777,35.1413,14.5864,143.5159,110.157,69.1737,100.5564,12.362,207.83,79.61,16.2676,52.2857,14.7417,76.143,21.99,16.13,303.5236,52.0767,27.46,102.8386,133.8725,15.171,50.96,8.8115,25.25,21.8715,13.7027,62.604,29.05,28.4578,11.7305,21.7677,69.9935,53.1837,54.1413,26.5592,93.4697,68.5379
2020-11-02,15.5074,27.445,6.27,13.6942,13.31,1.8036,43.4826,19.05,85.2995,22.6334,25.9663,11.9397,23.9091,51.9506,14.1834,30.3702,19.9781,18.1579,67.5656,114.3525,70.7211,104.2875,99.2581,90.21,177.91,63.1915,105.1457,34.5677,51.6289,35.8331,14.718,146.0752,110.5888,70.313,100.7025,12.324,207.83,80.85,16.6605,53.7424,15.0729,76.1421,22.41,16.09,306.9256,52.7426,27.46,103.2156,134.8751,15.3591,49.0,8.8523,26.26,21.8974,13.8514,64.0999,29.4,29.4037,12.1307,22.1782,71.8847,53.3181,55.0022,27.1425,95.1523,69.0269
2020-11-03,15.6454,27.5923,6.22,13.6551,13.45,1.8162,43.4931,19.15,85.991,22.7887,26.258,12.8427,24.4442,53.0452,14.5022,30.7235,20.538,18.3918,68.4303,115.3229,71.1393,104.8686,99.9777,90.36,178.92,63.7349,104.9095,35.6077,51.9021,36.6288,14.9606,150.2187,110.6961,69.4229,100.6938,12.378,214.99,81.71,16.8316,55.3378,15.3784,76.1245,22.44,16.25,312.3446,53.9292,27.46,103.1333,134.0928,15.667,46.44,8.9908,26.72,21.7767,14.0094,65.3341,29.5,29.8631,12.0613,22.6708,74.0066,54.2584,55.9066,27.5342,96.5406,70.5465
2020-11-04,15.9559,27.7857,6.22,13.4964,13.61,1.8282,43.1905,19.24,87.6534,23.0847,27.106,12.8929,24.569,52.9569,14.8054,31.1901,20.7246,18.9732,68.7378,114.9201,71.2059,104.8877,100.0477,90.43,178.82,64.3312,105.7931,36.1062,52.1265,36.6492,15.1892,150.3875,112.3552,72.4846,101.2888,12.38,214.54,81.69,16.7048,54.991,15.387,76.1421,22.24,16.55,319.3253,54.4159,27.945,103.3062,137.0016,15.9064,46.32,8.7626,27.44,21.7422,14.372,65.4486,29.5,29.3541,12.0776,22.4063,73.2409,56.3692,55.9327,27.1212,100.8252,72.047
2020-11-05,16.3699,28.0435,6.21,13.5976,13.73,1.818,44.7345,19.32,87.9875,23.3511,27.9721,13.3193,25.1665,54.2634,15.2487,31.4234,21.1223,19.969,69.7563,116.3848,71.6716,105.9452,100.9172,91.27,182.93,64.5577,105.7755,36.9742,52.6826,37.6971,15.993,154.5966,112.7763,73.3035,101.385,12.402,222.19,84.29,16.9773,54.8176,15.4687,76.1245,23.61,16.81,325.553,56.627,27.945,103.3885,137.2397,15.9834,44.52,9.0153,27.16,21.5353,14.2512,65.7592,29.8,30.5523,12.0776,22.9537,74.966,58.1202,56.3414,27.3639,101.0275,73.4516
2020-11-06,16.4561,28.1079,6.41,13.7747,13.68,1.7754,44.6719,19.56,87.5991,23.5656,27.7715,13.5534,25.1576,54.3075,15.2409,31.4434,21.1791,20.5571,69.5257,116.4581,71.7382,106.4024,101.407,91.47,183.19,64.3312,105.4169,37.0945,52.7996,37.5042,16.3603,153.3873,112.4213,73.704,101.4988,12.226,233.3,83.64,16.7238,54.3493,15.3612,76.1333,23.79,16.83,325.4787,56.3197,27.945,102.9192,135.5811,15.9492,43.92,9.0887,26.47,21.4577,14.279,65.3096,29.6,30.6288,11.8162,22.7712,75.0398,58.3265,56.6023,27.3043,101.0642,73.2311
2020-11-09,16.6545,27.7581,6.4,13.9518,13.72,1.8042,44.6302,19.47,88.0186,23.7284,27.6895,14.0634,25.55,55.9053,15.6686,31.7367,22.1771,20.9982,69.7274,116.4581,71.8617,105.7927,99.8178,89.69,175.08,64.8218,104.6383,38.1946,52.224,38.5614,16.9562,158.9465,111.5711,73.0276,101.4288,12.536,231.76,81.06,17.5857,57.02,15.8817,76.1069,22.5,16.87,329.5685,57.9759,27.945,102.6229,132.7319,17.3089,43.28,9.2354,28.07,21.5956,14.4464,67.6228,29.45,31.318,13.5031,24.6414,77.5953,57.9044,56.4719,27.8109,102.0113,72.9914
2020-11-10,16.6027,27.7489,6.4,13.8161,14.19,1.8032,45.7465,19.5,87.9253,23.6544,29.13,14.1972,25.7908,55.6935,15.863,31.5701,22.8263,21.212,69.7082,117.2637,71.7097,105.7737,99.6879,89.72,175.66,64.7313,104.3408,38.7705,52.146,39.0195,17.2611,161.8995,111.2822,70.6156,101.385,12.634,231.4,82.84,18.3969,59.127,16.1441,76.098,22.43,17.4,329.0852,62.1079,27.945,102.7216,131.9664,17.4457,44.84,9.3332,28.91,21.5956,14.4464,68.6119,30.0,31.6873,13.9401,24.7691,78.9607,56.8249,57.5849,28.2111,102.3055,72.7325
2020-11-11,16.689,27.7028,6.33,14.3083,14.13,1.8072,46.0282,19.4,88.2594,23.721,28.975,14.3226,25.9691,56.0289,15.8785,32.0434,23.0941,21.2321,69.7178,116.9707,71.5576,105.5069,99.538,89.67,174.9,64.7086,104.5071,39.1487,52.0582,38.9768,17.3304,161.8339,111.4885,70.9182,101.455,12.736,217.15,81.2,18.004,58.8149,16.2215,76.0804,22.52,17.49,331.5298,61.92,27.945,102.9028,132.4427,19.062,46.08,9.537,29.04,21.6215,14.5114,68.8734,29.55,31.2144,13.7972,24.6688,78.2964,58.173,58.0806,28.3176,102.1767,73.3701
2020-11-12,16.6976,27.7581,6.42,14.3313,13.9,1.7828,45.3292,19.4,88.0885,23.647,28.7197,14.0551,25.55,55.1638,15.8008,31.9167,22.6234,20.5437,69.2566,116.0644,71.2344,105.7451,99.6979,89.87,175.96,64.2708,105.1019,38.5728,52.1655,38.285,16.783,159.3496,111.9343,70.9716,101.455,12.774,218.63,82.35,17.7124,57.8871,16.0193,76.0893,22.55,17.44,328.3136,60.9126,27.84,103.1909,134.6966,19.1305,44.88,9.3006,28.66,21.6215,14.4464,67.9743,29.15,30.5568,13.352,24.2583,77.4016,57.6549,57.9241,27.862,101.7998,72.3874
2020-11-13,16.8615,27.8409,6.38,14.2324,13.96,1.773,46.5185,19.68,88.4303,23.7284,28.8109,14.0885,25.6749,55.9495,15.9252,32.3433,22.9724,20.9314,69.6218,116.7785,71.1679,105.9737,99.8978,90.31,177.16,64.4897,104.962,39.1744,52.224,39.1196,17.1433,162.6495,112.0664,71.6124,101.5775,12.67,219.17,83.63,18.2004,59.3698,16.4495,76.0893,22.9,17.51,332.859,61.7408,27.84,103.1827,134.518,19.4383,45.28,9.3495,28.13,21.5784,14.4929,69.7889,29.35,31.0838,13.838,24.6597,79.1175,58.1442,58.7241,28.1388,103.087,73.5619
2020-11-16,16.9995,27.9698,6.56,14.8074,14.09,1.8036,47.6556,20.04,88.6245,23.8024,28.738,14.4313,26.1386,56.744,16.1973,32.9499,23.297,21.4526,70.0925,116.7877,71.415,106.1452,99.9777,90.39,177.15,64.852,104.8832,39.544,52.4582,39.9042,17.6145,166.5212,112.4296,71.7904,101.56,12.628,218.82,86.85,18.8088,60.1502,16.6,76.1069,23.02,17.64,337.0139,62.7055,27.84,103.0427,134.1949,19.3956,41.24,9.3413,28.81,21.5267,14.4092,70.5736,29.65,31.6963,14.7489,25.2071,81.0456,58.7055,59.2633,28.424,102.9123,74.5254
2020-11-17,17.0081,28.0711,6.54,14.9109,14.1,1.7826,47.5304,19.94,88.4692,23.869,28.9386,14.448,26.2634,56.5233,16.3373,32.9433,23.1509,22.0474,69.9388,117.3095,71.4435,106.25,100.1277,90.66,176.5,64.8747,105.1544,39.4924,52.624,40.0044,18.0026,167.2993,112.7928,71.4878,101.7175,12.58,217.35,87.04,18.9926,59.9681,16.6258,76.098,22.74,17.75,335.2014,62.0225,27.84,103.2156,135.0708,18.9851,41.2,9.3413,28.87,21.4922,14.4929,70.639,29.45,31.5792,14.9,25.1706,80.8334,58.3793,58.8459,27.8663,102.2411,74.209
2020-11-18,16.9822,28.0435,6.57,15.5227,14.22,1.7938,47.3322,19.85,88.3915,23.8764,29.0024,14.5484,26.1921,56.1437,16.3529,33.2033,23.013,21.6331,69.958,117.4468,71.529,106.1452,100.0377,90.98,175.49,64.7539,105.1194,39.2776,52.6143,39.4294,17.8293,164.9556,113.0322,71.0873,101.8488,12.594,218.86,88.39,18.8912,58.1299,16.3075,76.098,22.55,17.8,331.1672,62.3298,27.84,103.2486,135.4621,19.387,41.12,9.325,29.0,21.5008,14.3813,69.2658,29.6,31.318,14.467,24.9334,80.4736,57.7556,58.0371,27.3213,100.3379,73.7009
